node_number,X,Y,Z,amplitude,mean,gas_load,inertia_load
8658,91.67841182,-26.09853542,-11.69716609,20.61294164,14.71501498,15400000,1000
8659,103.0722175,-12.42436217,-17.90123627,11.41288795,8.147348393,15400000,1000
8660,90.59008805,-20.19937176,0.793607155,25.52933276,18.22469202,15400000,1000
8661,94.47347341,-11.64278335,-3.233012986,21.47352894,15.32936466,15400000,1000
8662,109.2723985,3.100732182,-30.54207886,14.96312409,10.68176485,15400000,1000
8663,116.9241119,-2.763922555,-25.18178259,17.35500683,12.38926446,15400000,1000
8664,113.5378232,-8.603498191,-16.39718803,14.57405676,10.40402032,15400000,1000
8665,99.37667908,-20.0898538,-32.87859913,11.37639933,8.121300163,15400000,1000
8666,126.0244434,-8.06635319,8.914065159,16.49757226,11.77716542,15400000,1000
8667,136.8102685,-20.74953695,13.06193114,14.07761773,-10.04962608,15400000,1000
8668,130.1628187,-1.832422516,-0.162680286,18.25643177,-13.03276704,15400000,1000
8669,133.8797521,-20.41091472,-5.531294542,16.2666026,-11.61228248,15400000,1000
8670,137.7667844,-20.46539501,-15.71286227,15.3670751,-10.9701344,15400000,1000
8671,140.000153,-27.1787484,-21.91841152,14.75701578,-10.53462976,15400000,1000
8672,146.1308543,-26.16118108,7.266873879,11.64784854,-8.315080316,15400000,1000
8673,138.5140157,-24.00398589,2.038350281,14.82086273,-10.58020834,15400000,1000
8674,123.5105283,7.347575689,-0.402312366,18.58657198,13.26844515,15400000,1000
8675,123.2373892,5.574257098,-24.443352,16.40049201,11.70786245,15400000,1000
8676,125.6786079,-6.341897465,-16.18891588,17.69355683,12.63094606,15400000,1000
8677,175.5007405,-27.2757936,38.10404122,2.143349289,-1.53007841,15400000,1000
8678,143.714829,-16.57344161,29.25522925,11.67303648,-8.33306135,15400000,1000
8679,125.3261388,-32.43514029,-10.5062915,17.59989993,-12.56408693,15400000,1000
8680,111.4780148,-36.45391601,41.14222857,12.2768622,-8.764115987,15400000,1000
8681,128.5282088,-18.75161647,-20.81241139,18.15183375,-12.95809742,15400000,1000
8682,115.6545785,-27.58061915,-18.35206355,15.16342755,10.82475597,15400000,1000
8683,103.4579158,-1.70643816,33.8528723,12.66762004,9.043067275,15400000,1000
8684,105.9344982,-9.809309568,14.93010326,11.37889847,8.123084237,15400000,1000
8685,115.0767391,-7.712819519,35.77452215,13.74628899,9.813099545,15400000,1000
8686,108.8818025,-26.59921102,30.61614898,10.49636715,7.493069279,15400000,1000
8687,99.01236899,-23.64605112,-25.38987383,11.18013945,7.981195596,15400000,1000
8688,94.66622556,-22.56882472,13.44304089,17.36586141,12.3970133,15400000,1000
8689,103.7756224,-10.44305857,31.43726407,11.71940214,8.366160539,15400000,1000
8690,101.5592429,-15.91484586,45.50205027,8.593604911,6.134739392,15400000,1000
8691,105.0209974,-50.08788958,12.70358402,17.13383586,-12.23137653,15400000,1000
8692,78.97727932,-56.84365373,22.74216906,14.01621238,10.00579045,15400000,1000
8693,82.29339683,-62.7080906,9.204943695,18.55068141,-13.24282382,15400000,1000
8694,79.43771287,-62.0723765,-10.62980754,19.13458748,13.65965844,15400000,1000
8695,74.96175428,-69.30095914,1.505902965,22.82790713,-16.29621824,15400000,1000
8696,55.84857153,-101.9433916,41.4758845,9.273012289,-6.61974972,15400000,1000
8697,67.32790336,-106.4932309,36.42289737,11.09073161,7.917369838,15400000,1000
8698,68.59711903,-85.89798249,24.50803595,21.13791752,-15.08978093,15400000,1000
8699,59.7148042,-73.04054602,15.66614302,18.43927505,-13.16329385,15400000,1000
8700,65.82113586,-73.65789795,23.63785418,21.17722385,-15.11784063,15400000,1000
8701,51.32169041,-119.1331738,34.55662402,8.24442159,5.885466989,15400000,1000
8702,42.91446175,-129.0381414,-9.557720544,10.6396621,-7.595363603,15400000,1000
8703,58.53684925,-90.11784631,22.9620499,18.92811164,-13.51226093,15400000,1000
8704,33.67173694,-106.8039188,-20.61585607,14.88018527,-10.6225571,15400000,1000
8705,53.63908206,-106.6513866,-30.64179464,11.1989565,-7.994628572,15400000,1000
8706,19.86517993,-114.5295786,-13.752291,13.72981378,-9.801338343,15400000,1000
8707,20.95577813,-100.1576421,-14.93837184,29.77817064,-21.25782118,15400000,1000
8708,16.0301674,-125.8530003,-6.280389216,13.589188,-9.700949463,15400000,1000
8709,30.52849411,-124.2121945,-19.70530488,12.37757233,-8.836010178,15400000,1000
8710,15.9386688,-123.216281,15.34882931,9.777982082,-6.98023383,15400000,1000
8711,23.01606565,-112.4897849,29.95415971,12.38633199,-8.842263441,15400000,1000
8712,8.875808612,-110.4596035,-2.979845115,19.48567696,-13.91029159,15400000,1000
8713,5.895996302,106.807097,7.162107655,12.58796501,-8.986203752,15400000,1000
8714,11.10335529,-101.6584306,-10.13178126,33.5028862,-23.91679363,15400000,1000
8715,4.356336034,-95.62032236,-13.46056206,54.11050131,-38.628006,15400000,1000
8716,0.851403657,103.2737766,25.86281153,19.0291969,-13.58442292,15400000,1000
8717,3.28206005,-94.177435,26.37446188,53.11431725,-37.91685754,15400000,1000
8718,-10.08073019,-105.6183964,26.03053412,19.09941278,-13.63454813,15400000,1000
8719,-21.26155038,102.2780174,-1.495372712,28.64926437,-20.45192588,15400000,1000
8720,-7.018086753,111.5645266,4.51963057,12.6890676,9.058378163,15400000,1000
8721,-13.51848428,105.504755,15.04040347,14.92366341,-10.65359493,15400000,1000
8722,-10.41754785,96.34073968,14.07301962,55.68925122,-39.75503254,15400000,1000
8723,-2.821263585,114.4800335,14.16849438,25.97408722,18.54219012,15400000,1000
8724,-31.7009813,107.6127717,-23.33411357,16.78624113,-11.98323818,15400000,1000
8725,-33.13593245,103.5266687,16.80759652,19.55625397,-13.9606745,15400000,1000
8726,-38.57787071,93.46954388,21.25970212,40.17453357,-28.67950015,15400000,1000
8727,-58.40488386,92.46143428,-13.62684143,43.7127884,-31.20536339,15400000,1000
8728,-51.86013045,88.96370551,-25.0939416,46.00324772,-32.84045964,15400000,1000
8729,-63.74411924,84.80290528,-0.21350946,51.42167724,-36.70852819,15400000,1000
8730,-43.65202942,89.06732212,30.39171529,40.29341761,-28.76436832,15400000,1000
8731,-61.07944158,73.74652028,23.46407816,48.41857817,-34.56469801,15400000,1000
8732,-55.79609424,82.51493298,18.16453919,49.89461328,-35.61839908,15400000,1000
8733,-73.49237198,74.68998768,13.65743337,51.85462714,-37.01759931,15400000,1000
8734,-62.80301063,80.40889413,-9.649522373,55.23028039,-39.4273858,15400000,1000
8735,-64.09686835,86.97853223,-19.07911323,51.56234456,-36.80894669,15400000,1000
8736,-72.84974071,71.57207689,3.166845692,50.05847978,-35.735379,15400000,1000
8737,-82.37783325,70.7782109,8.9440896,50.525572,-36.0688232,15400000,1000
8738,-82.28714769,57.81069013,12.43706858,38.05484946,-27.1663156,15400000,1000
8739,-90.50154255,-28.65039215,24.40744434,41.18506847,29.40089339,15400000,1000
8740,-100.9011097,-17.44351045,15.12575185,29.21979944,20.8592153,15400000,1000
8741,-105.1766404,-19.69242804,23.80340089,14.69389373,10.48956864,15400000,1000
8742,-96.63794985,65.81799028,9.395831694,53.74193723,-38.36489848,15400000,1000
8743,-100.2552971,-20.81565628,-24.31848995,25.63357539,18.29910799,15400000,1000
8744,-119.9361957,-39.88416749,5.786780721,51.07904762,-36.46393439,15400000,1000
8745,-110.6927237,-50.48362635,-0.562031911,60.77272778,-43.38398734,15400000,1000
8746,-107.2713685,-29.47718644,7.644944681,24.23755806,-17.30252946,15400000,1000
8747,-108.7990742,-34.55637799,0.22724745,31.75580713,-22.66960175,15400000,1000
8748,-69.90207212,73.54743648,-12.91602353,53.94206037,-38.50776071,15400000,1000
8749,-91.96771981,51.99951647,-6.698897396,38.01440301,-27.13744207,15400000,1000
8750,-96.99620332,51.57792205,-15.36571975,39.09222478,-27.90686952,15400000,1000
8751,-95.51480124,62.84095039,-21.18853417,54.21578912,-38.70316824,15400000,1000
8752,-98.80690217,66.44635932,-10.92076278,57.70090993,-41.19110068,15400000,1000
8753,-113.4048585,-64.61672721,5.668074114,101.6321844,-72.55243536,15400000,1000
8754,-119.2138679,-53.46613437,-4.125751471,77.85292728,-55.57707452,15400000,1000
8755,-91.72314157,44.35755207,6.785918443,31.66255968,22.60303495,15400000,1000
8756,-96.93166667,32.99882049,10.31173571,28.66285173,20.46162555,15400000,1000
8757,-103.6048282,19.46798828,8.111226887,26.43141433,18.86866336,15400000,1000
8758,-99.41528794,-31.75299232,-10.85740521,27.99623822,19.98574835,15400000,1000
8759,-110.0450088,47.62674284,-13.42884345,41.26211244,-29.45589291,15400000,1000
8760,-122.0997599,43.40343185,2.021078521,50.66054079,-36.16517378,15400000,1000
8761,-114.2592567,32.20350187,-4.337996556,33.28230391,-23.759326,15400000,1000
8762,-100.0315965,54.654235,-21.90405571,44.80016855,-31.98161444,15400000,1000
8763,-101.7476602,33.19889116,-10.87417659,26.81579382,19.14306143,15400000,1000
8764,-81.53234135,66.23887059,-2.348463591,48.45025656,-34.58731247,15400000,1000
8765,-69.67186784,79.07982003,-2.453688437,53.65489073,-38.30275831,15400000,1000
8766,-112.9126634,-22.59137817,-11.02761257,20.75504113,-14.81645591,15400000,1000
8767,-111.3564719,-42.86584717,-14.42198659,35.26755976,-25.17654589,15400000,1000
8768,-106.691929,-21.56688385,7.302208195,19.90742155,14.21136349,15400000,1000
8769,-130.5321528,37.40915581,0.444467435,48.60048641,-34.69455734,15400000,1000
8770,-120.0611419,49.13129,15.02762676,49.82175429,-35.56638689,15400000,1000
8771,-136.1474209,47.42646451,10.18953133,66.22141777,-47.27365801,15400000,1000
8772,-127.6335519,-51.64503176,-0.473411665,85.85967122,-61.29286973,15400000,1000
8773,-100.1467224,-39.07182504,-13.85894077,37.68929372,-26.90535542,15400000,1000
8774,-124.6243084,-36.1671846,-8.963015163,52.41578159,-37.41819221,15400000,1000
8775,-109.7892558,55.67472392,-23.06054154,53.01488424,-37.84587519,15400000,1000
8776,-97.56012661,28.30625801,-2.780789756,30.8577687,22.0285167,15400000,1000
8777,-101.84046,19.91839159,-16.24941321,29.61540675,21.14162846,15400000,1000
8778,-110.6489078,23.5983168,-22.90942809,19.36794386,13.82624512,15400000,1000
8779,-113.7907301,56.56843747,2.960037503,57.20598708,-40.83778879,15400000,1000
8780,-134.1601349,62.94128833,1.353146519,88.73300509,-63.34406415,15400000,1000
8781,-117.559304,61.93314041,-6.076873893,68.9454996,-49.21830552,15400000,1000
8782,-122.1762827,56.00792221,-13.98601296,65.21569007,-46.55569658,15400000,1000
8783,-143.3428489,51.7412043,-8.045628042,76.25219995,-54.43435901,15400000,1000
8784,-165.7963141,-36.37747634,-2.062725859,83.4892734,-59.60070743,15400000,1000
8785,-152.4536008,47.21705996,3.317535352,74.08905616,-52.89014994,15400000,1000
8786,-195.3135477,-26.30849326,10.64368149,81.40956514,-58.11606063,15400000,1000
8787,-178.4017125,33.30086154,-7.070550234,68.81732202,-49.12680316,15400000,1000
8788,-177.5890962,-25.69329896,-16.04707677,74.25289832,-53.00711232,15400000,1000
8789,-201.641886,-24.95464746,-3.368330253,82.62890028,-58.9865107,15400000,1000
8790,-158.7118575,25.27333787,-3.172227526,53.54079386,-38.22130767,15400000,1000
8791,-209.8101433,26.67884723,-8.081464165,75.23375778,-53.70732111,15400000,1000
8792,-203.3020547,23.4633274,1.41880955,70.70309008,-50.47300125,15400000,1000
8793,-237.7586955,-22.76571208,7.489040785,92.96039287,-66.36188071,15400000,1000
8794,-249.5168804,16.85618723,4.670903196,88.60225711,-63.25072673,15400000,1000
8795,-249.5642619,19.83803878,14.41687093,89.36332915,-63.79403548,15400000,1000
8796,-280.3227108,26.20011517,-7.250431609,97.45350719,-69.5693919,15400000,1000
8797,-306.1322318,-10.28317742,7.517252847,97.87174184,-69.8679583,15400000,1000
8798,-298.8206709,-2.616087393,7.613941361,97.79780934,-69.81517979,15400000,1000
8799,-313.2213957,-7.16580619,-6.15181219,97.88796936,-69.8795427,15400000,1000
8800,-353.5209654,-6.062212763,-5.03507281,99.99777936,-71.38567817,15400000,1000
8801,-333.0361385,-26.32710414,9.63606574,97.66732857,-69.72203323,15400000,1000
8802,-417.4850817,-14.08095503,11.21523658,61.35025766,-43.79627026,15400000,1000
8803,-409.2324055,-23.59065546,21.33198766,77.02253514,-54.98428001,15400000,1000
8804,-432.6647585,7.621292229,25.26649161,48.86307047,-34.88200874,15400000,1000
8805,-404.2503586,-18.47149587,-3.818920875,76.61278802,-54.691773,15400000,1000
8806,-433.9894826,-19.65794945,1.701471275,52.31794199,-37.34834724,15400000,1000
8807,-428.3368914,-11.5199325,1.710035,57.13652637,-40.78820285,15400000,1000
8808,-419.0573944,-13.93296215,2.91063869,62.48558558,-44.60674971,15400000,1000
8809,-424.0272236,-13.15033243,-6.93912671,58.5453383,-41.79391513,15400000,1000
8810,-425.726684,-23.28615698,-6.605041022,57.08604498,-40.75216538,15400000,1000
8811,-434.3884036,-12.0999923,13.12204875,52.6386914,-37.5773214,15400000,1000
8812,-438.5985892,32.08204412,12.30542744,40.73160453,-29.07717785,15400000,1000
8813,-450.5538536,25.71066302,2.426759728,36.62512547,-26.14567496,15400000,1000
8814,-444.399336,5.797762541,15.72062876,44.99700312,-32.12212934,15400000,1000
8815,-426.9801626,-31.17248076,-12.13536623,53.62639225,-38.28241412,15400000,1000
8816,-438.3607029,-9.985528111,-18.76632111,49.53336694,-35.36051519,15400000,1000
8817,-421.3582267,25.40310723,4.503322144,61.11827217,-43.63066203,15400000,1000
8818,-412.2407849,10.54736753,3.762012729,67.69269291,-48.32396096,15400000,1000
8819,-424.8726811,19.51773316,1.075236419,58.64507118,-41.86511156,15400000,1000
8820,-418.6064196,4.26241307,-8.410879225,58.89942206,-42.0466856,15400000,1000
8821,-416.1288621,19.61836721,-8.04242363,65.25080162,-46.58076171,15400000,1000
8822,-411.933239,19.08161349,-16.74750232,68.57671648,-48.95504113,15400000,1000
8823,-426.2466016,2.061930507,-9.34889836,55.91775461,-39.91815461,15400000,1000
8824,-432.8657325,15.39067682,-5.113277568,54.07174834,-38.60034146,15400000,1000
8825,-428.81621,-4.137521316,-9.736523905,55.48753506,-39.61103275,15400000,1000
8826,-416.5732922,10.82249733,-15.32333078,58.1875436,-41.53849508,15400000,1000
8827,-447.966787,31.7539442,14.81820403,31.90129966,-22.77346487,15400000,1000
8828,-425.775937,-18.35744709,9.328255317,57.05388969,-40.72921074,15400000,1000
8829,-430.8370712,-17.8788532,-5.503406074,54.59217301,-38.97185849,15400000,1000
8830,-417.5300528,-10.89288503,-13.14679534,58.75159225,-41.94115408,15400000,1000
8831,-200.1600287,15.91785269,3.490170578,64.60445623,-46.11935343,15400000,1000
8832,-110.3042482,55.79197362,-6.242843279,53.31831715,-38.0624876,15400000,1000
8833,-104.9517835,62.33238995,4.255006586,56.23150026,-40.14212922,15400000,1000
8834,-108.3250087,26.79136666,3.968396189,25.19323507,-17.98476111,15400000,1000
8835,-105.4557323,25.96086505,-3.972020236,25.44679124,18.16576792,15400000,1000
8836,-105.1315944,35.77894228,-1.48590417,29.44115993,-21.01723846,15400000,1000
8837,-105.665469,54.52231035,-14.76111277,47.60097948,-33.9810366,15400000,1000
8838,-116.9154792,-42.72032394,-2.904481016,51.62142897,-36.85112544,15400000,1000
8839,-117.3405601,-33.20039912,-2.954629736,38.08136854,-27.1852469,15400000,1000
8840,-114.459041,49.09122176,7.451148674,47.96961709,-34.24419688,15400000,1000
8841,-102.8212018,-26.42901088,-2.225343427,24.08250849,17.19184377,15400000,1000
8842,-117.6395008,-20.93080122,-3.669847185,19.92663971,-14.22508278,15400000,1000
8843,-103.1751248,-22.28277879,-12.04411727,24.1009273,17.20499243,15400000,1000
8844,-85.20604312,59.22728796,-9.380383699,42.75947435,-30.52481864,15400000,1000
8845,-71.68147349,63.07954636,-2.803829263,39.41778467,-28.13927789,15400000,1000
8846,-86.7842982,63.03437863,2.575851756,46.83815144,-33.43647463,15400000,1000
8847,-103.202986,46.59267117,-5.315303368,37.24860448,-26.59075939,15400000,1000
8848,-88.51399463,-30.44668703,-14.69585061,47.93688147,34.22082807,15400000,1000
8849,-93.38423527,-28.37120678,-1.351026504,37.75519428,26.95240001,15400000,1000
8850,-89.12527936,54.14559314,6.436436411,38.27208753,-27.32139606,15400000,1000
8851,-116.7216401,-57.67881337,-16.24060034,82.10834648,-58.61490153,15400000,1000
8852,-115.579968,-54.2422308,5.06365292,74.63373603,-53.27898171,15400000,1000
8853,-96.96704073,73.50650175,-6.83184826,61.52247267,-43.9192096,15400000,1000
8854,-108.5400491,67.70426396,-8.110781925,66.78440888,-47.675562,15400000,1000
8855,-88.33891036,51.97196529,-15.95881868,36.14575869,-25.80346798,15400000,1000
8856,-94.51206031,43.52380409,-8.586649622,31.95737054,22.81349238,15400000,1000
8857,-93.04811099,72.94976048,6.416167685,57.09774,-40.76051411,15400000,1000
8858,-77.2105218,65.17577161,14.94565294,43.83682685,-31.29391119,15400000,1000
8859,-58.627719,93.05863541,16.0636748,38.09065714,-27.19187776,15400000,1000
8860,-56.12931911,86.29447423,3.294296924,50.26191156,-35.8806033,15400000,1000
8861,-43.66356263,91.44615432,15.7994346,43.71483183,-31.20682222,15400000,1000
8862,-28.67000369,108.5691094,10.88911159,14.86237955,-10.6098461,15400000,1000
8863,-23.22755446,105.5151553,16.96211556,15.83297871,-11.30273024,15400000,1000
8864,-27.90831851,107.5058165,-16.76080782,15.32109019,-10.93730704,15400000,1000
8865,-39.23629266,105.8475985,-15.89416874,18.23267558,-13.01580818,15400000,1000
8866,-10.70072519,108.2766049,-3.537286863,8.882885034,-6.341248552,15400000,1000
8867,14.58938267,-103.7552842,0.719266042,27.14908594,-19.38098951,15400000,1000
8868,11.7833092,-108.1984082,-17.8803624,21.13825973,-15.0900252,15400000,1000
8869,4.463845254,-102.6490788,-7.956720686,34.88249271,-24.90165701,15400000,1000
8870,14.36114561,-117.5180742,-7.653455384,13.0448285,-9.312346085,15400000,1000
8871,23.72715002,-103.809299,27.15916508,19.22169414,-13.72184148,15400000,1000
8872,33.42162227,-114.8078483,25.60653662,9.468676834,-6.759429288,15400000,1000
8873,21.32154051,-114.8453716,18.8441667,11.66894469,-8.330140303,15400000,1000
8874,12.61498455,-115.6924947,14.87052162,11.8830205,-8.48296317,15400000,1000
8875,32.80486026,-118.3727943,-10.05579925,10.52569344,-7.514004536,15400000,1000
8876,28.03683715,-109.4696494,-13.34014097,14.53178477,-10.37384353,15400000,1000
8877,40.01681412,-103.7051269,-12.26796329,14.6033041,-10.42489915,15400000,1000
